NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,LOT,BUILDING CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE
OCEAN PARKWAY-NORTH,22 STORE BUILDINGS,4,3,K4,11230.0,1.0,3.0,4.0,1100.0,2361.0,1931.0,4,K4,0
OCEAN PARKWAY-NORTH,22 STORE BUILDINGS,4,11,K2,11230.0,0.0,2.0,2.0,2000.0,2480.0,1931.0,4,K2,1375000
OCEAN PARKWAY-NORTH,22 STORE BUILDINGS,4,1,K1,11223.0,0.0,6.0,6.0,8000.0,7200.0,1931.0,4,K1,4700000
OCEAN PARKWAY-NORTH,22 STORE BUILDINGS,4,79,K1,11223.0,0.0,1.0,1.0,2880.0,2880.0,1990.0,4,K1,0
OCEAN PARKWAY-NORTH,28 COMMERCIAL CONDOS,4,1001,R5,11230.0,,1.0,1.0,,,2022.0,4,R5,382199
OCEAN PARKWAY-NORTH,29 COMMERCIAL GARAGES,4,5,G2,11218.0,0.0,1.0,1.0,8000.0,1298.0,1930.0,4,G2,0
OCEAN PARKWAY-NORTH,29 COMMERCIAL GARAGES,4,10,G2,11218.0,0.0,1.0,1.0,4590.0,4600.0,1930.0,4,G2,0
OCEAN PARKWAY-NORTH,29 COMMERCIAL GARAGES,4,13,G7,11218.0,0.0,0.0,0.0,4660.0,0.0,,4,G7,0
OCEAN PARKWAY-NORTH,29 COMMERCIAL GARAGES,4,15,G7,11218.0,0.0,0.0,0.0,4780.0,0.0,,4,G7,0
OCEAN PARKWAY-NORTH,30 WAREHOUSES,4,27,E2,11218.0,0.0,1.0,1.0,16970.0,16560.0,1930.0,4,E2,0
OCEAN PARKWAY-NORTH,30 WAREHOUSES,4,1,E9,11223.0,0.0,1.0,1.0,13284.0,13100.0,1931.0,4,E9,11500000
OCEAN PARKWAY-NORTH,30 WAREHOUSES,4,86,E1,11223.0,0.0,2.0,2.0,6325.0,6034.0,1981.0,4,E1,11500000
OCEAN PARKWAY-NORTH,31 COMMERCIAL VACANT LAND,4,50,V1,11218.0,0.0,0.0,0.0,792.0,0.0,,4,V1,0
OCEAN PARKWAY-NORTH,33 EDUCATIONAL FACILITIES,4,1,W2,11218.0,39.0,0.0,39.0,14000.0,34800.0,1930.0,4,W2,20000000
OCEAN PARKWAY-NORTH,41 TAX CLASS 4 - OTHER,4,93,Z9,11218.0,0.0,0.0,0.0,10264.0,0.0,,4,Z9,0
OCEAN PARKWAY-NORTH,41 TAX CLASS 4 - OTHER,4,140,Z9,11218.0,0.0,0.0,0.0,800.0,0.0,,4,Z9,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,94,A3,11223.0,1.0,0.0,1.0,3040.0,4488.0,2003.0,1,A3,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,96,A1,11223.0,1.0,0.0,1.0,3040.0,1674.0,1925.0,1,A1,2600000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,237,A7,11223.0,1.0,0.0,1.0,4000.0,5250.0,1999.0,1,A7,6860000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,273,A9,11223.0,1.0,0.0,1.0,6000.0,6085.0,1996.0,1,A9,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,335,A1,11223.0,1.0,0.0,1.0,4000.0,1998.0,1920.0,1,A1,6000000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,339,A1,11223.0,1.0,0.0,1.0,4000.0,1672.0,1920.0,1,A1,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,361,A1,11223.0,1.0,0.0,1.0,4000.0,1962.0,1920.0,1,A1,3475000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,469,A3,11223.0,1.0,0.0,1.0,6000.0,4296.0,1986.0,1,A3,12000000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,23,A1,11223.0,1.0,0.0,1.0,2800.0,1652.0,1920.0,1,A1,2325000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,19,A3,11223.0,1.0,0.0,1.0,4180.0,3570.0,1925.0,1,A3,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,118,A9,11223.0,1.0,0.0,1.0,2400.0,2144.0,1925.0,1,A9,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,124,A9,11223.0,1.0,0.0,1.0,2400.0,1364.0,1925.0,1,A9,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,56,A5,11223.0,1.0,0.0,1.0,1800.0,1668.0,1905.0,1,A5,1200000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,42,A9,11223.0,1.0,0.0,1.0,2100.0,1122.0,1925.0,1,A9,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,191,A9,11223.0,1.0,0.0,1.0,4000.0,5860.0,2009.0,1,A9,9186750
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,209,A1,11223.0,1.0,0.0,1.0,3000.0,2392.0,1925.0,1,A1,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,210,A1,11223.0,1.0,0.0,1.0,3000.0,2760.0,2009.0,1,A1,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,224,A1,11223.0,1.0,0.0,1.0,3000.0,1440.0,1925.0,1,A1,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,255,A1,11223.0,1.0,0.0,1.0,2300.0,1696.0,1925.0,1,A1,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,381,A1,11223.0,1.0,0.0,1.0,2400.0,1180.0,1925.0,1,A1,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,387,A1,11223.0,1.0,0.0,1.0,2400.0,1180.0,1925.0,1,A1,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,481,A7,11223.0,1.0,0.0,1.0,3000.0,4131.0,1998.0,1,A7,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,521,A5,11223.0,1.0,0.0,1.0,2325.0,1248.0,1925.0,1,A5,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,56,A3,11223.0,1.0,0.0,1.0,2500.0,3747.0,2012.0,1,A3,8000000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,57,A3,11223.0,1.0,0.0,1.0,2500.0,3748.0,2012.0,1,A3,8000000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,61,A1,11223.0,1.0,0.0,1.0,2600.0,1520.0,1925.0,1,A1,3715000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,146,A1,11223.0,1.0,0.0,1.0,4000.0,2358.0,1925.0,1,A1,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,146,A1,11223.0,1.0,0.0,1.0,4000.0,2358.0,1925.0,1,A1,6100000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,22,A9,11223.0,1.0,0.0,1.0,2300.0,1364.0,1920.0,1,A9,950000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,68,A1,11223.0,1.0,0.0,1.0,3600.0,2176.0,1992.0,1,A1,7250000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,91,A7,11223.0,1.0,0.0,1.0,4000.0,5180.0,1925.0,1,A7,12200000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,99,A1,11223.0,1.0,0.0,1.0,4000.0,1736.0,1925.0,1,A1,9950000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,131,A1,11223.0,1.0,0.0,1.0,4000.0,2350.0,1997.0,1,A1,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,157,A3,11223.0,1.0,0.0,1.0,4000.0,3395.0,1925.0,1,A3,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,165,A1,11223.0,1.0,0.0,1.0,4000.0,2631.0,1925.0,1,A1,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,165,A1,11223.0,1.0,0.0,1.0,4000.0,2631.0,1925.0,1,A1,1800000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,114,A1,11223.0,1.0,0.0,1.0,4000.0,2016.0,1925.0,1,A1,7400500
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,184,A1,11223.0,1.0,0.0,1.0,6000.0,3720.0,1925.0,1,A1,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,72,A7,11223.0,1.0,0.0,1.0,6675.0,7839.0,2017.0,1,A7,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,85,A9,11223.0,1.0,0.0,1.0,2500.0,1892.0,2004.0,1,A9,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,36,A1,11223.0,1.0,0.0,1.0,3000.0,1480.0,1925.0,1,A1,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,37,A1,11223.0,1.0,0.0,1.0,3000.0,1410.0,1925.0,1,A1,1430000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,12,S0,11223.0,1.0,2.0,3.0,1719.0,2800.0,1931.0,1,S0,999999
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,41,A5,11223.0,1.0,0.0,1.0,1769.0,1024.0,1930.0,1,A5,950000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,3,A5,11223.0,1.0,0.0,1.0,1640.0,1732.0,1945.0,1,A5,1080000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,12,A5,11223.0,1.0,0.0,1.0,1156.0,1408.0,1945.0,1,A5,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,52,A9,11223.0,1.0,0.0,1.0,4000.0,1571.0,1920.0,1,A9,4250000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,54,A9,11223.0,1.0,0.0,1.0,4000.0,2900.0,1930.0,1,A9,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,68,A9,11223.0,1.0,0.0,1.0,2200.0,1408.0,1925.0,1,A9,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,68,A9,11223.0,1.0,0.0,1.0,2200.0,1408.0,1925.0,1,A9,1775000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,8,A9,11223.0,1.0,0.0,1.0,2000.0,1460.0,1935.0,1,A9,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,8,A9,11223.0,1.0,0.0,1.0,2000.0,1460.0,1935.0,1,A9,710739
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,83,A5,11223.0,1.0,0.0,1.0,2000.0,2360.0,1965.0,1,A5,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,82,A5,11223.0,1.0,0.0,1.0,1694.0,2178.0,1960.0,1,A5,1300000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,59,A3,11223.0,1.0,0.0,1.0,3975.0,3910.0,1930.0,1,A3,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,59,A3,11223.0,1.0,0.0,1.0,3975.0,3910.0,1930.0,1,A3,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,38,A5,11223.0,1.0,0.0,1.0,2838.0,1674.0,1930.0,1,A5,1950000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,75,A9,11223.0,1.0,0.0,1.0,3218.0,2770.0,1930.0,1,A9,2375000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,107,A5,11223.0,1.0,0.0,1.0,2000.0,1408.0,1930.0,1,A5,1400000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,45,S1,11223.0,1.0,1.0,2.0,2600.0,2600.0,1931.0,1,S1,798444
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,45,S1,11223.0,1.0,1.0,2.0,2600.0,2600.0,1931.0,1,S1,999999
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,2,A9,11223.0,1.0,0.0,1.0,2000.0,2070.0,1950.0,1,A9,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,20,A2,11223.0,1.0,0.0,1.0,12842.0,1921.0,1950.0,1,A2,6500000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,28,A5,11223.0,1.0,0.0,1.0,1942.0,2011.0,1935.0,1,A5,10
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,28,A1,11223.0,1.0,0.0,1.0,3545.0,3239.0,1930.0,1,A1,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,45,A3,11235.0,1.0,0.0,1.0,5200.0,3584.0,1930.0,1,A3,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,55,A9,11235.0,1.0,0.0,1.0,1980.0,1224.0,1945.0,1,A9,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,63,A9,11235.0,1.0,0.0,1.0,2000.0,1344.0,1930.0,1,A9,1
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,6,A1,11223.0,1.0,0.0,1.0,2000.0,1440.0,1930.0,1,A1,675000
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,48,A5,11235.0,1.0,0.0,1.0,1963.0,1368.0,1940.0,1,A5,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,65,A5,11235.0,1.0,0.0,1.0,2617.0,1479.0,1925.0,1,A5,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,61,S1,11235.0,1.0,1.0,2.0,2375.0,1800.0,1950.0,1,S1,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,80,A5,11235.0,1.0,0.0,1.0,1600.0,1604.0,1930.0,1,A5,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,174,A5,11235.0,1.0,0.0,1.0,1600.0,1604.0,1930.0,1,A5,0
OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,90,A9,11235.0,1.0,0.0,1.0,3349.0,1932.0,1930.0,1,A9,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,78,B2,11223.0,2.0,0.0,2.0,3183.0,1858.0,1925.0,1,B2,2999999
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,162,B2,11223.0,2.0,0.0,2.0,2126.0,2480.0,1925.0,1,B2,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,31,B9,11223.0,2.0,0.0,2.0,3750.0,3675.0,1955.0,1,B9,1920000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,68,B1,11223.0,2.0,0.0,2.0,4959.0,2600.0,1920.0,1,B1,3500000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,86,B1,11223.0,2.0,0.0,2.0,4350.0,2730.0,1920.0,1,B1,5000000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,60,B1,11223.0,2.0,0.0,2.0,4950.0,3450.0,1930.0,1,B1,5800000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,46,B2,11223.0,2.0,0.0,2.0,3570.0,2560.0,1935.0,1,B2,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,125,B3,11223.0,2.0,0.0,2.0,2200.0,1336.0,1920.0,1,B3,975000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,6,B9,11223.0,2.0,0.0,2.0,2330.0,1938.0,1960.0,1,B9,1030000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,173,B1,11223.0,2.0,0.0,2.0,4000.0,4076.0,1930.0,1,B1,7600000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,212,B2,11223.0,2.0,0.0,2.0,3000.0,1840.0,1925.0,1,B2,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,422,B2,11223.0,2.0,0.0,2.0,3000.0,1990.0,1925.0,1,B2,2350000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,452,B1,11223.0,2.0,0.0,2.0,2000.0,1757.0,1950.0,1,B1,970000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,453,B1,11223.0,2.0,0.0,2.0,2000.0,1757.0,1950.0,1,B1,920000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,48,B3,11223.0,2.0,0.0,2.0,2600.0,1480.0,1925.0,1,B3,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,136,B1,11223.0,2.0,0.0,2.0,3900.0,2835.0,1940.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,9,B1,11223.0,2.0,0.0,2.0,4003.0,3436.0,1925.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,11,B1,11223.0,2.0,0.0,2.0,6692.0,3476.0,1925.0,1,B1,4600000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,24,B1,11223.0,2.0,0.0,2.0,3813.0,2736.0,1925.0,1,B1,4750000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,25,B1,11223.0,2.0,0.0,2.0,3813.0,2736.0,1925.0,1,B1,4975000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,55,B1,11223.0,2.0,0.0,2.0,2750.0,2640.0,1925.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,112,B1,11223.0,2.0,0.0,2.0,3500.0,3502.0,1925.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,112,B1,11223.0,2.0,0.0,2.0,3500.0,3502.0,1925.0,1,B1,6050000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,141,B1,11223.0,2.0,0.0,2.0,5200.0,2920.0,1925.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,26,B1,11223.0,2.0,0.0,2.0,2750.0,1708.0,1915.0,1,B1,1350000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,27,B1,11223.0,2.0,0.0,2.0,2200.0,2390.0,1915.0,1,B1,1455000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,28,B1,11223.0,2.0,0.0,2.0,2275.0,2198.0,1915.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,46,S2,11223.0,2.0,1.0,3.0,1600.0,2600.0,1931.0,1,S2,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,44,S2,11223.0,2.0,1.0,3.0,1950.0,3426.0,1931.0,1,S2,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,5,B1,11223.0,2.0,0.0,2.0,1451.0,1732.0,1945.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,51,B1,11223.0,2.0,0.0,2.0,2570.0,1732.0,1938.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,16,B1,11223.0,2.0,0.0,2.0,2000.0,2500.0,1932.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,69,B1,11223.0,2.0,0.0,2.0,1600.0,1920.0,1950.0,1,B1,1550000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,11,B2,11223.0,2.0,0.0,2.0,2900.0,3960.0,1920.0,1,B2,2525000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,19,B2,11223.0,2.0,0.0,2.0,2500.0,3960.0,1920.0,1,B2,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,23,B2,11223.0,2.0,0.0,2.0,2500.0,3960.0,1920.0,1,B2,1835000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,46,B1,11223.0,2.0,0.0,2.0,2075.0,1664.0,1930.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,54,B1,11223.0,2.0,0.0,2.0,2475.0,2560.0,1930.0,1,B1,2625000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,74,B3,11223.0,2.0,0.0,2.0,2000.0,1512.0,1925.0,1,B3,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,19,B2,11223.0,2.0,0.0,2.0,3030.0,2286.0,1930.0,1,B2,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,52,B2,11223.0,2.0,0.0,2.0,1744.0,1440.0,1925.0,1,B2,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,38,B9,11223.0,2.0,0.0,2.0,1860.0,2052.0,1960.0,1,B9,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,3,B1,11223.0,2.0,0.0,2.0,2150.0,3162.0,1965.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,3,B1,11223.0,2.0,0.0,2.0,2150.0,3162.0,1965.0,1,B1,1250000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,15,B2,11223.0,2.0,0.0,2.0,2000.0,2736.0,1925.0,1,B2,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,25,B2,11223.0,2.0,0.0,2.0,1608.0,1470.0,1930.0,1,B2,1475000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,150,B1,11223.0,2.0,0.0,2.0,1564.0,2838.0,1930.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,150,B1,11223.0,2.0,0.0,2.0,1564.0,2838.0,1930.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,56,B3,11223.0,2.0,0.0,2.0,2000.0,1728.0,1925.0,1,B3,1370000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,61,B3,11223.0,2.0,0.0,2.0,2000.0,1728.0,1925.0,1,B3,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,25,B3,11223.0,2.0,0.0,2.0,2717.0,1836.0,1960.0,1,B3,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,34,B1,11223.0,2.0,0.0,2.0,2000.0,1696.0,1920.0,1,B1,1175000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,82,A3,11223.0,1.0,0.0,1.0,3070.0,4079.0,1960.0,1,B1,2825000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,87,B1,11223.0,2.0,0.0,2.0,4738.0,3048.0,1935.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,106,B3,11223.0,2.0,0.0,2.0,2000.0,1408.0,1930.0,1,B3,1400000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,153,B2,11223.0,2.0,0.0,2.0,2667.0,2160.0,1925.0,1,B2,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,159,B3,11223.0,2.0,0.0,2.0,3000.0,2196.0,1925.0,1,B3,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,33,B1,11223.0,2.0,0.0,2.0,2100.0,2289.0,1955.0,1,B1,1188000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,40,B1,11223.0,2.0,0.0,2.0,2000.0,2205.0,1955.0,1,B1,998000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,3,B1,11223.0,2.0,0.0,2.0,2167.0,1768.0,1935.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,5,B3,11223.0,2.0,0.0,2.0,2000.0,1390.0,1930.0,1,B3,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,64,B1,11223.0,2.0,0.0,2.0,2000.0,2480.0,1960.0,1,B1,1300000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,69,B3,11223.0,2.0,0.0,2.0,2000.0,1350.0,1925.0,1,B3,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,27,B3,11223.0,2.0,0.0,2.0,2000.0,1500.0,1925.0,1,B3,995000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,21,B1,11223.0,2.0,0.0,2.0,2000.0,2988.0,1960.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,18,B1,11223.0,2.0,0.0,2.0,2000.0,1507.0,1950.0,1,B1,10
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,70,B1,11223.0,2.0,0.0,2.0,2000.0,1728.0,1920.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,77,B1,11223.0,2.0,0.0,2.0,6000.0,3630.0,1940.0,1,B1,3300000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,82,B9,11223.0,2.0,0.0,2.0,1215.0,1680.0,1960.0,1,B9,900000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,1,B1,11223.0,2.0,0.0,2.0,2566.0,2548.0,1930.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,1,B1,11223.0,2.0,0.0,2.0,2566.0,2548.0,1930.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,10,B1,11223.0,2.0,0.0,2.0,4000.0,3096.0,1940.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,1,B1,11223.0,2.0,0.0,2.0,1720.0,2500.0,1940.0,1,B1,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,106,B1,11223.0,2.0,0.0,2.0,1958.0,1710.0,1930.0,1,B1,1300000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,116,B1,11223.0,2.0,0.0,2.0,1743.0,1536.0,1920.0,1,B1,1500000
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,126,B3,11223.0,2.0,0.0,2.0,1800.0,1975.0,1950.0,1,B3,0
OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,154,B1,11235.0,2.0,0.0,2.0,2125.0,1959.0,1945.0,1,B1,0
